"date_time","file_name","start_time","end_time","start_freq","end_freq","class_label","call_type","confidence","notes","labeler","id"
"2022-05-30 15:06:37","RICHFIELDM1_20220413_150400_start_0_14.wav",6.5843008176198,8.4770426433407,1.1938991650209,10.940519557779,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:06:46","RICHFIELDM1_20220413_150400_start_0_14.wav",10.022138011276,14.972881086036,1.4281929244622,11.221672069108,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:08:40","RICHFIELDM1_20220413_150400_start_0_28.wav",9.7646221166201,14.985756880768,0.44415913480877,11.127954565332,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:08:41","RICHFIELDM1_20220413_150400_start_0_28.wav",9.7646221166201,14.985756880768,0.44415913480877,11.127954565332,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:08:46","RICHFIELDM1_20220413_150400_start_0_28.wav",2.7280002951478,5.3739761127371,0.72531164613832,11.455965828549,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:09:02","RICHFIELDM1_20220413_150400_start_0_28.wav",0.024083401260848,1.8975115348825,1.0064641574679,11.221672069108,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:10:04","RICHFIELDM1_20220413_150400_start_1_10.wav",3.024143574002,6.4233533834599,1.3344754206857,11.17481331722,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:10:12","RICHFIELDM1_20220413_150400_start_1_10.wav",0.09490027229122,2.0327073795768,1.1938991650209,11.081095813443,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:10:26","RICHFIELDM1_20220413_150400_start_1_10.wav",7.4083516805187,8.0521414171584,0.91274665369135,7.0981019029414,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:10:34","RICHFIELDM1_20220413_150400_start_1_10.wav",8.3225331065471,10.498542416389,1.8967804433448,10.378214535119,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:11:05","RICHFIELDM1_20220413_150400_start_1_10.wav",10.865502566274,13.904190123214,1.1001816612444,11.97141209932,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:11:06","RICHFIELDM1_20220413_150400_start_1_10.wav",10.865502566274,13.904190123214,1.1001816612444,11.97141209932,"linnet","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:17:41","RICHFIELDM1_20220413_150400_start_4_26.wav",3.655057515909,4.4404809946095,1.2407579169092,10.003344520013,"chaffinch","call",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:18:21","RICHFIELDM1_20220413_150400_start_4_26.wav",4.594990531403,7.4147895778851,1.2407579169092,11.549683332326,"chaffinch","call",0.2,NA,"markshorten@icloud.com",1
"2022-05-30 15:18:48","RICHFIELDM1_20220413_150400_start_4_26.wav",10.31828129013,13.453537307566,1.75620418768,10.425073287008,"chaffinch","call",0.2,NA,"markshorten@icloud.com",1
"2022-05-30 15:19:40","RICHFIELDM1_20220413_154900_start_1_24.wav",0.09490027229122,2.5284254767894,1.2876166687974,8.9724519784717,"chaffinch","call",0.2,NA,"markshorten@icloud.com",1
"2022-05-30 15:20:14","RICHFIELDM1_20220413_154900_start_1_24.wav",5.9469489783465,11.058639487266,1.8499216914565,9.8627682643486,"wren","song",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 15:21:48","RICHFIELDM1_20220413_161900_start_1_10.wav",4.1958408946864,5.9727005678121,3.208825496216,9.7221920086838,"Robin","call",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 15:22:02","RICHFIELDM1_20220413_161900_start_1_10.wav",0.80306898259494,1.3696039508379,3.9117067745399,8.5038644595891,"Robin","call",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 15:22:33","RICHFIELDM1_20220413_161900_start_1_10.wav",12.919191826155,15.018203883495,2.4122267141156,10.143920775678,"wren","song",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 15:23:27","RICHFIELDM1_20220413_161900_start_4_12.wav",4.659369505067,8.1358340829216,1.0533229093561,10.050203271902,"wren","song",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 15:24:13","RICHFIELDM1_20220413_163400_start_0_14.wav",2.8953856266741,8.3032194144479,1.0533229093561,10.190779527566,"wren","song",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:24:30","RICHFIELDM1_20220413_163400_start_0_14.wav",8.3160952091807,9.5135441193306,1.0064641574679,11.690259587991,"Noise","song",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:28:48","RICHFIELDM1_20220413_163400_start_1_52.wav",10.543607697954,11.914879836997,1.5219104282387,10.190779527566,"linnet","song",0.85,NA,"markshorten@icloud.com",1
"2022-05-30 15:29:03","RICHFIELDM1_20220413_163400_start_1_52.wav",12.719617007797,14.219647094167,1.5219104282387,10.190779527566,"linnet","song",0.55,NA,"markshorten@icloud.com",1
"2022-05-30 15:31:45","RICHFIELDM1_20220413_163400_start_4_40.wav",3.2559078791924,4.8846959128909,0.91274665369135,11.877694595544,"Noise","song",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 15:32:30","RICHFIELDM1_20220413_163400_start_4_40.wav",13.878438533748,14.567293551953,5.4111868349641,9.5816157530191,"Robin","call",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 15:40:08","RICHFIELDM1_20220413_170400_start_2_20.wav",10.865502566274,12.06938937379,0.53787663858529,7.8947006850418,"chaffinch","song",0.25,NA,"markshorten@icloud.com",1
"2022-05-30 15:40:09","RICHFIELDM1_20220413_170400_start_2_20.wav",10.865502566274,12.06938937379,0.53787663858529,7.8947006850418,"chaffinch","song",0.25,NA,"markshorten@icloud.com",1
"2022-05-30 15:42:42","RICHFIELDM1_20220413_171900_start_0_28.wav",5.8761321073161,11.663801839707,0.25672412725574,3.6774130150986,"rook","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 15:42:57","RICHFIELDM1_20220413_171900_start_0_28.wav",13.009322389284,13.550105768062,0.069289119702708,11.081095813443,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 15:43:09","RICHFIELDM1_20220413_171900_start_0_28.wav",6.1078964125064,6.8289409175429,2.1779329546743,11.830835843655,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 15:43:57","RICHFIELDM1_20220413_173400_start_0_14.wav",2.2258443005688,4.1636514078544,0.44415913480877,3.1151079924395,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:44:10","RICHFIELDM1_20220413_173400_start_0_14.wav",4.7173105813646,6.2044648730024,0.77217039802658,3.6305542632103,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:44:21","RICHFIELDM1_20220413_173400_start_0_14.wav",7.2409663489924,8.7345585379966,0.72531164613832,3.2556842481042,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:44:29","RICHFIELDM1_20220413_173400_start_0_14.wav",9.3783482746363,11.058639487266,0.91274665369135,2.9276729848864,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:44:41","RICHFIELDM1_20220413_173400_start_0_14.wav",11.90844193963,13.440661512833,0.91274665369135,3.3025429999925,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:44:47","RICHFIELDM1_20220413_173400_start_0_14.wav",0.011207606528053,0.62924575370221,0.72531164613832,2.8339554811099,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:45:06","RICHFIELDM1_20220413_173400_start_2_6.wav",0.4039193458783,2.6443076293846,1.0533229093561,3.2556842481042,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:45:11","RICHFIELDM1_20220413_173400_start_2_6.wav",3.2044047002612,5.3417866259051,0.81902914991483,3.7711305188751,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:45:17","RICHFIELDM1_20220413_173400_start_2_6.wav",6.6744313807494,8.1165203908224,1.1001816612444,3.5368367594338,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:45:40","RICHFIELDM1_20220413_173400_start_2_6.wav",8.7667480248285,11.329031176655,1.1001816612444,3.4431192556573,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:45:52","RICHFIELDM1_20220413_173400_start_2_6.wav",12.680989623598,14.921377907104,0.86588790180309,2.9745317367747,"blackbird","alarm call",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:14","RICHFIELDM1_20220413_173400_start_3_30.wav",0.049834990726438,0.99620590358686,1.0064641574679,3.3025429999925,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:19","RICHFIELDM1_20220413_173400_start_3_30.wav",1.8073809717529,2.7537518846134,0.95960540557961,3.1619667443277,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:24","RICHFIELDM1_20220413_173400_start_3_30.wav",4.5112978656399,5.3417866259051,1.0064641574679,2.9745317367747,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:33","RICHFIELDM1_20220413_173400_start_3_30.wav",6.8289409175429,8.0328277250592,0.81902914991483,3.1151079924395,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:40","RICHFIELDM1_20220413_173400_start_3_30.wav",10.498542416389,12.532917984171,0.77217039802658,2.8808142329982,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:49","RICHFIELDM1_20220413_173400_start_3_30.wav",14.599483038785,14.972881086036,1.0064641574679,2.7870967292217,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:47:58","RICHFIELDM1_20220413_173400_start_3_30.wav",9.7517463218874,10.060765395474,1.4281929244622,11.596542084214,"Noise","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:48:06","RICHFIELDM1_20220413_173400_start_3_30.wav",4.2473440736176,4.4276051998767,0.303582879144,11.362248324773,"Noise","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:48:22","RICHFIELDM1_20220413_173400_start_3_30.wav",6.9641367622373,7.0607052227332,-0.01171875,11.315389572885,"Noise","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:52:10","RICHFIELDM1_20220413_180400_start_0_56.wav",0.10777606702401,3.6486196185426,0.39730038292051,4.2397180377577,"blackbird","song",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 15:52:50","RICHFIELDM1_20220413_180400_start_3_2.wav",0.036959195993643,1.8266946638521,1.8499216914565,9.1130282341365,"wren","song",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 15:54:57","RICHFIELDM1_20220413_181900_start_3_44.wav",3.9254492052977,6.2945954361319,1.1938991650209,9.5347570011308,"wren","song",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 15:56:03","RICHFIELDM1_20220413_181900_start_3_58.wav",3.6099922343442,8.0006382382273,2.4122267141156,10.331355783231,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:57:04","RICHFIELDM1_20220413_181900_start_4_12.wav",8.5414216170046,15.011508470234,2.9745317367747,10.940519557779,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 15:57:52","RICHFIELDM1_20220413_181900_start_4_12.wav",12.887002339323,14.850561036074,1.2876166687974,3.6305542632103,"blackbird","song",0.55,NA,"markshorten@icloud.com",1
"2022-05-30 15:59:41","RICHFIELDM1_20220413_184900_start_0_28.wav",4.7495000681966,6.9705746596037,1.1470404131326,11.362248324773,"wren","song",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 16:02:22","RICHFIELDM1_20220413_191900_start_3_16.wav",3.9190113079313,9.6294262719258,0.91274665369135,6.8169493916119,"blackbird","song",0.45,NA,"markshorten@icloud.com",1
"2022-05-30 16:04:03","RICHFIELDM1_20220413_191900_start_3_44.wav",2.8825098319413,11.341906971388,0.91274665369135,6.8638081435001,"blackbird","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:05:16","RICHFIELDM1_20220413_193400_start_2_20.wav",3.9898281789617,7.3761621936867,1.9904979471213,8.9724519784717,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:05:16","RICHFIELDM1_20220413_193400_start_2_20.wav",3.9898281789617,7.3761621936867,1.9904979471213,8.9724519784717,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:05:57","RICHFIELDM1_20220413_193400_start_2_20.wav",7.9877624434945,13.530792075963,2.5996617216686,11.737118339879,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:08:01","RICHFIELDM1_20220413_193400_start_3_2.wav",3.0048298819029,9.1530218668124,2.6933792254452,9.206745737913,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:09:57","RICHFIELDM1_20220413_194900_start_0_0.wav",9.7517463218874,10.852626771541,2.2716504584508,9.3004632416895,"wren","song",1,NA,"markshorten@icloud.com",1
"2022-05-30 16:22:24","RICHFIELDM1_20220414_063200_start_2_34.wav",9.3268450957051,15.018203883495,1.75620418768,10.940519557779,"wren","song",0.65,NA,"markshorten@icloud.com",1
"2022-05-30 16:28:49","RICHFIELDM1_20220414_063200_start_4_40.wav",0.020423500703239,1.4919240007995,1.2876166687974,10.09706202379,"Robin","song",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 16:31:43","RICHFIELDM1_20220414_063200_start_4_40.wav",5.2967213443403,6.9126335833061,2.0373566990095,10.237638279455,"Robin","song",0.6,NA,"markshorten@icloud.com",1
"2022-05-30 16:32:41","RICHFIELDM1_20220414_063200_start_4_40.wav",6.9641367622373,8.3418467986463,2.1310742027861,9.3473219935778,"chaffinch","call",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 16:34:00","RICHFIELDM1_20220414_063200_start_4_40.wav",12.005010400126,12.648800136766,1.943639195233,8.3632882039244,"Robin","call",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 16:35:08","RICHFIELDM1_20220414_070200_start_0_56.wav",6.7967514307109,7.4984822436483,1.5219104282387,11.127954565332,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 16:35:57","RICHFIELDM1_20220414_070200_start_0_56.wav",3.4941100817491,4.2666577657167,3.4431192556573,10.706225798337,"Robin","call",0.65,NA,"markshorten@icloud.com",1
"2022-05-30 16:36:21","RICHFIELDM1_20220414_070200_start_0_56.wav",10.511418211122,11.35478276612,0.72531164613832,11.643400836102,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:36:33","RICHFIELDM1_20220414_070200_start_0_56.wav",1.1957807219452,1.6657472296922,1.5219104282387,11.549683332326,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:36:45","RICHFIELDM1_20220414_070200_start_0_56.wav",14.547979859853,14.921377907104,1.2407579169092,11.362248324773,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:36:45","RICHFIELDM1_20220414_070200_start_0_56.wav",14.547979859853,14.921377907104,1.2407579169092,11.362248324773,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:36:57","RICHFIELDM1_20220414_070200_start_0_56.wav",0.049834990726438,0.35885406431351,2.0842154508978,11.17481331722,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:37:14","RICHFIELDM1_20220414_070200_start_0_56.wav",3.0949604450324,3.4747963896499,0.25672412725574,11.877694595544,"wren","call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:38:21","RICHFIELDM1_20220414_070200_start_3_30.wav",5.8503805178505,6.4233533834599,1.8030629395683,10.565649542672,"wren","call; alarm call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:38:37","RICHFIELDM1_20220414_070200_start_3_30.wav",7.1572736832292,8.9212575616221,1.0533229093561,10.753084550226,"wren","call; alarm call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:38:47","RICHFIELDM1_20220414_070200_start_3_30.wav",13.756118483787,14.39347032306,1.3344754206857,10.987378309667,"wren","call; alarm call",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 16:40:36","RICHFIELDM1_20220414_070200_start_3_30.wav",12.758244391995,13.646674228558,1.8030629395683,10.471932038896,"pied wagtail","flight call",0.55,NA,"markshorten@icloud.com",1
"2022-05-30 17:04:11","RICHFIELDM1_20220414_071700_start_3_16.wav",-0.0016681882047415,1.4017934376699,1.8499216914565,11.502824580438,"Robin","song",0.75,NA,"markshorten@icloud.com",1
"2022-05-30 17:04:41","RICHFIELDM1_20220414_071700_start_3_16.wav",8.1680235697536,10.131582266505,0.95960540557961,11.455965828549,"Robin","song",0.5,NA,"markshorten@icloud.com",1
"2022-05-30 17:05:19","RICHFIELDM1_20220414_071700_start_3_16.wav",12.371970550011,14.477162988823,2.9276729848864,9.8627682643486,"wren","call",0.75,NA,"markshorten@icloud.com",1
"2022-05-30 17:06:39","RICHFIELDM1_20220414_071700_start_3_44.wav",3.4490448001843,7.1250841963972,1.4750516763504,10.518790790784,"wren","song",0.95,NA,"markshorten@icloud.com",1
"2022-05-30 17:12:04","RICHFIELDM1_20220414_071700_start_3_44.wav",8.0972066987232,10.775372003145,2.2716504584508,9.9096270162369,"Robin","song",0.75,NA,"markshorten@icloud.com",1
"2022-05-30 17:15:43","RICHFIELDM1_20220414_073200_start_3_16.wav",8.9212575616221,9.9320074481465,1.75620418768,8.5038644595891,"chaffinch","call",0.4,NA,"markshorten@icloud.com",1
"2022-05-30 17:17:50","RICHFIELDM1_20220414_073200_start_3_30.wav",5.3031592417067,11.386972252952,2.2716504584508,9.2536044898013,"wren","call",0.8,NA,"markshorten@icloud.com",1
"2022-05-30 18:19:22","RICHFIELDM1_20220414_080200_start_2_48.wav",2.4447328110263,5.7988773389193,0.35044163103226,3.1151079924395,"rook","call",0.55,NA,"markshorten@icloud.com",1
"2022-05-30 18:23:49","RICHFIELDM1_20220414_080200_start_3_44.wav",9.8933800639481,14.650986217716,-0.01171875,2.6933792254452,"rook","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:25:33","RICHFIELDM1_20220414_083200_start_4_26.wav",7.2667179384579,14.837685241341,1.8499216914565,9.6753332567956,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:25:56","RICHFIELDM1_20220414_083200_start_4_26.wav",13.208897207643,13.395596231268,0.069289119702708,11.830835843655,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:26:05","RICHFIELDM1_20220414_083200_start_4_26.wav",11.959945118562,12.165957834286,0.53787663858529,11.830835843655,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:26:16","RICHFIELDM1_20220414_083200_start_4_26.wav",11.277527997724,11.348344868754,0.20986537536748,11.455965828549,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:26:26","RICHFIELDM1_20220414_083200_start_4_26.wav",10.150895958604,10.286091803298,0.303582879144,11.268530820996,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:27:27","RICHFIELDM1_20220414_084700_start_3_30.wav",0.030521298627246,3.5069858764819,3.4899780075455,9.1130282341365,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 18:28:01","RICHFIELDM1_20220414_084700_start_3_30.wav",4.9426369891885,8.1165203908224,2.5528029697804,9.1598869860248,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:01:42","RICHFIELDM1_20220414_091700_start_1_38.wav",8.6637416669662,14.271150273098,2.5528029697804,10.799943302114,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:01:43","RICHFIELDM1_20220414_091700_start_1_38.wav",8.6637416669662,14.271150273098,2.5528029697804,10.799943302114,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:03:43","RICHFIELDM1_20220414_094700_start_3_44.wav",5.9018836967817,11.715305018639,2.8339554811099,9.7690507605721,"wren","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:05:37","RICHFIELDM1_20220414_094700_start_3_58.wav",1.5369892823642,1.7558777928218,1.0533229093561,11.455965828549,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:05:45","RICHFIELDM1_20220414_094700_start_3_58.wav",7.8332529067009,8.6637416669662,1.0533229093561,11.596542084214,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:05:50","RICHFIELDM1_20220414_094700_start_3_58.wav",3.6293059264434,5.3095971390731,1.0064641574679,11.455965828549,"Noise","call",0.9,NA,"markshorten@icloud.com",1
"2022-05-30 19:09:37","RICHFIELDM1_20220414_100200_start_3_58.wav",9.7839358087193,12.455663215774,2.0842154508978,10.565649542672,"Dunnock","call; song",0.9,NA,"markshorten@icloud.com",1
